app_name,app_id,category,review_id,username,review_text,star_rating,thumbs_up,review_date,app_version,reply_text,reply_date,platform,clean_text,tokenized_text
Livin by Mandiri,id.bmri.livin,traditional_bank,4f5f5f7b-a7bc-4532-98ba-5614d36fda1f,Anita Chim,"Saya sangat kecewa dengan livin mandiri respon saya tidak ditanggapi dengan cepat. saya suruh lari kesana kemari. baru 3 hari akaun saya mental klo dibuka, trus rtp02, Sekarang gk bisa diinstal pula. saya diluar negara ni call center luar negara pun tak bisa.",1,0,2026-03-23 04:27:15,,"Halo Sahabat @Anita Chim, mohon maaf atas ketidaknyamanannya. Apabila mengalami kendala perihal Livin' by Mandiri tsb, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vacilla
",2026-03-23 04:30:48,google_play,"saya sangat kecewa dengan livin mandiri respon saya tidak ditanggapi dengan cepat. saya suruh lari kesana kemari. baru 3 hari akaun saya mental kalau dibuka, terus rtp02, sekarang tidak bisa diinstal pula. saya diluar negara ni call center luar negara pun tak bisa.","kecewa livin mandiri respon ditanggapi cepat. suruh lari kesana kemari. baru hari akaun mental dibuka, terus rtp02, sekarang diinstal pula. diluar negara ni call center luar negara tak bisa."
Livin by Mandiri,id.bmri.livin,traditional_bank,44ff2ba0-f4e3-4e27-91a4-fdc8d68a2edd,Zanuar Saputra,"akhir2 ini livin by mandiri saya tidak bisa di buka kenapa ya,,padahal saya butuh banget buat tf..tlong lah di perbaiki sistemnya biar gk kayak gini trs..",3,0,2026-03-23 04:07:37,3.3.0,"Halo Sahabat @Zanuar Saputra, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Danellla",2026-03-23 04:11:20,google_play,"akhir2 ini livin by mandiri saya tidak bisa di buka kenapa ya,,padahal saya butuh banget buat tf..tlong lah di perbaiki sistemnya biar tidak kayak gini trs..","akhir2 livin by mandiri buka kenapa ya,,padahal butuh banget buat tf..tlong perbaiki sistemnya biar kayak gini trs.."
Livin by Mandiri,id.bmri.livin,traditional_bank,49f792df-9728-45cc-8846-6d5ccb610cbd,Tengku icham Ramadansyah,tidak bisa login padahal jaringan internet tidak ada masalah !! udah reboot hp juga tetap tak bisa login. semisal ada maintenance harus nya kan ada pemberitahuan.,1,1,2026-03-23 03:52:23,3.3.0,"Hai Sahabat @Tengku icham Ramadansyah, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Divia",2026-03-23 04:00:00,google_play,tidak bisa login padahal jaringan internet tidak ada masalah !! sudah reboot hp juga tetap tak bisa login. semisal ada maintenance harus nya kan ada pemberitahuan.,login padahal jaringan internet masalah !! reboot hp tetap tak login. semisal maintenance pemberitahuan.
Livin by Mandiri,id.bmri.livin,traditional_bank,b20c6dc6-07e9-42a4-9aef-ba334d2594ab,Nandi sadol,lama² dua hpus jga ni mandiri prasaan ksini mkin ksini mkin lemot prah sinyal bgus jga mna sering gngguan lgi,1,0,2026-03-23 03:17:01,3.3.0,"Halo Sahabat @Nandi sadol, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Danellla",2026-03-23 03:23:34,google_play,lama² dua hpus jga ni mandiri prasaan ksini mkin ksini mkin lambat prah sinyal bagus jga mna sering gngguan lagi,lama² dua hpus jga ni mandiri prasaan ksini mkin ksini mkin lambat prah sinyal bagus jga mna sering gngguan
Livin by Mandiri,id.bmri.livin,traditional_bank,035e5a5a-d089-4cc9-b425-418cf4749dbf,Nasrul Naba,kenapa aplikasi Livin sekarang bikin macet .mana di suruh terus menginstal .bikin ribet.bukan membantu malah bikin pusing,1,0,2026-03-23 03:09:23,,"Hai Sahabat @Nasrul Naba, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Divia",2026-03-23 03:22:37,google_play,kenapa aplikasi livin sekarang bikin macet .mana di suruh terus menginstal .bikin ribet.bukan membantu malah bikin pusing,kenapa aplikasi livin sekarang bikin macet .mana suruh terus menginstal .bikin ribet.bukan membantu malah bikin pusing
Livin by Mandiri,id.bmri.livin,traditional_bank,89948d25-c15b-4986-a8a6-b5312a17f8ea,Nopri Ansyah,"sangat buruk sekali ,, aflikasi nya sering kali tidak bisa di buka,, di hapus terus nak di donglode lagi biar bisa di buka,, selalu begitu, tolong dong perbaiki aplikasi nya terkadang peting lo dah mau transaksi tiba ngax bisa d buka aplikasinya",1,9,2026-03-23 02:45:10,3.3.0,"Halo Sahabat @Nopri Ansyah, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 dengan tekan 2 agar dapat dilakukan pengecekan. Tks~Irish",2026-03-23 02:55:40,google_play,"sangat buruk sekali ,, aflikasi nya sering kali tidak bisa di buka,, di hapus terus nak di donglode lagi biar bisa di buka,, selalu begitu, tolong dong perbaiki aplikasi nya terkadang peting kamu dah mau transaksi tiba ngax bisa d buka aplikasinya","buruk ,, aflikasi sering kali buka,, hapus terus nak donglode biar buka,, selalu begitu, tolong perbaiki aplikasi terkadang peting dah mau transaksi tiba ngax buka aplikasinya"
Livin by Mandiri,id.bmri.livin,traditional_bank,bfcc5489-aa22-4f21-86ba-20fe551bebb6,Chen Virgi,"gimana ni bank mandiri,saya sudah berkali-kali menghubungi MITA,Coba Email,tidak ada solusi. saya mau call tapi tidak bisa bisa juga. padahal biasanya jika kartu keblokir karna lupa Passoword itu sangat gampang banget diatasi,tapi ini saya sudah coba berkali-kali masih tidak bisa.",1,0,2026-03-23 02:37:23,,"Hai Sahabat @Chen Virgi, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Divia",2026-03-23 02:47:13,google_play,"gimana ni bank mandiri,saya sudah berkali-kali menghubungi mita,coba email,tidak ada solusi. saya mau call tapi tidak bisa bisa juga. padahal biasanya jika kartu keblokir karena lupa passoword itu sangat gampang banget diatasi,tapi ini saya sudah coba berkali-kali masih tidak bisa.","gimana ni bank mandiri,saya berkali-kali menghubungi mita,coba email,tidak solusi. mau call juga. padahal biasanya kartu keblokir lupa passoword gampang banget diatasi,tapi coba berkali-kali bisa."
Livin by Mandiri,id.bmri.livin,traditional_bank,10a4ec26-7e2c-4c91-8e8b-2efb0d28916b,Dina puspitasari,"livinnya seringkali tidak bisa di buka, jadih arus uninstall dan login kembali",1,0,2026-03-23 02:02:59,,"Halo Sahabat @Dina puspitasari, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Danellla",2026-03-23 02:06:33,google_play,"livinnya seringkali tidak bisa di buka, jadih arus uninstall dan login kembali","livinnya seringkali buka, jadih arus uninstall login kembali"
Livin by Mandiri,id.bmri.livin,traditional_bank,ecbd2368-ed48-4a29-9ae3-d52ea9936c39,Supiyati Yati,knp ya livin saya gak bisa d buka .......mau TF keluar jadi gak bisa .....tolong penjelasannya,1,0,2026-03-23 01:48:41,3.3.0,"Halo Sahabat @Supiyati Yati, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vika",2026-03-23 01:59:29,google_play,kenapa ya livin saya tidak bisa d buka .......mau tf keluar jadi tidak bisa .....tolong penjelasannya,kenapa livin buka .......mau tf keluar .....tolong penjelasannya
Livin by Mandiri,id.bmri.livin,traditional_bank,3921f7ef-02f6-447b-8094-dce38d90cc06,Hana claire,"sya dftar livin mandiri sc online, kartu debit akan dikirim scr online,rp ny mlh di return alsan alamat, trnyata kmrin pas sy buka livin udh g bisa masuk apl nya dimintai no kartu data debit, udah 3 hari sy ga bisa akses msuk, kluarga trncam gak makan slama lebaran ini, sy hbgi call cnter dan wa mita livin minta d krim ulang mellui email yg sy daftar awal alsn gk bisa menjga privasi, sy yg menghbungi lgsg lengkap dgn no telpon dan email sy,ttp gk bsa, sy kecewa skl😭 tolong dong",1,1,2026-03-23 01:35:55,3.3.0,"Halo Sahabat @Ririskartika, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan Mandiri Call 14000 dengan tekan 2 ya. Tks~Irish",2026-03-23 01:38:25,google_play,"sya dftar livin mandiri sc online, kartu debit akan dikirim scr online,rp ny mlh di return alsan alamat, trnyata kmrin pas saya buka livin sudah tidak bisa masuk apl nya dimintai no kartu data debit, sudah 3 hari saya tidak bisa akses msuk, kluarga trncam tidak makan slama lebaran ini, saya hbgi call cnter dan wa mita livin minta d krim ulang mellui email yang saya daftar awal alsn tidak bisa menjga privasi, saya yang menghbungi lgsg lengkap dengan no telpon dan email sy,ttp tidak bsa, saya kecewa skl tolong dong","sya dftar livin mandiri sc online, kartu debit dikirim scr online,rp ny mlh return alsan alamat, trnyata kmrin pas buka livin masuk apl dimintai no kartu data debit, hari akses msuk, kluarga trncam makan slama lebaran ini, hbgi call cnter wa mita livin minta krim ulang mellui email daftar awal alsn menjga privasi, menghbungi lgsg lengkap no telpon email sy,ttp bsa, kecewa skl tolong"
Livin by Mandiri,id.bmri.livin,traditional_bank,f3c74f88-198b-49cb-a4be-6a5214beb8b5,Sjafruddin Saleh,Terima kasih kami telah dibantu dengan kemudahan2 melalui _Livin by Mandiri_,5,0,2026-03-22 23:02:16,3.2.0,"Dengan senang hati Sahabat @Sjafruddin Saleh, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Mandala",2026-03-22 23:05:33,google_play,terima kasih kami telah dibantu dengan kemudahan2 melalui _livin by mandiri_,terima kasih dibantu kemudahan2 melalui _livin by mandiri_
Livin by Mandiri,id.bmri.livin,traditional_bank,a02e6599-dc8c-41cc-b158-0088a18afaad,Anaci Snae,pagi kenapa bko tiba2 livin by mandiri tdk bisa di buka dan di suruh hars dftr baru apakah saldo kita tdk hilang kah🙏,5,0,2026-03-22 22:39:00,3.3.0,"Hi Sahabat @Anaci Snae, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-03-22 22:44:25,google_play,pagi kenapa bko tiba2 livin by mandiri tidak bisa di buka dan di suruh hars dftr baru apakah saldo kita tidak hilang kah,pagi kenapa bko tiba2 livin by mandiri buka suruh hars dftr baru apakah saldo hilang kah
Livin by Mandiri,id.bmri.livin,traditional_bank,65ab0f39-dd8f-4ffe-9875-e1e55e1fe779,farid andey,banyak keperluan yang dengan mudah didapatkan dari aplikasi ini tdk memakan waktu lama dan simple. semua ada digenggaman.,5,1,2026-03-22 22:23:20,3.3.0,"Halo Sahabat @farid andey, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Ervan",2026-03-22 22:55:23,google_play,banyak keperluan yang dengan mudah didapatkan dari aplikasi ini tidak memakan waktu lama dan simple. semua ada digenggaman.,banyak keperluan mudah didapatkan aplikasi memakan waktu lama simple. semua digenggaman.
Livin by Mandiri,id.bmri.livin,traditional_bank,b77aa125-1f27-489d-be39-9498ac801c41,Asmr 1,"aplikasi terburuk di era yang semikin maju ya ini.. masa tiap 1 minggu sekali stak di logo awal, download ulang terus.",1,0,2026-03-22 20:54:57,,"Hi Sahabat @Asmr 1, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Mandala",2026-03-22 21:05:17,google_play,"aplikasi terburuk di era yang semikin maju ya ini.. masa tiap 1 minggu sekali stak di logo awal, download ulang terus.","aplikasi terburuk era semikin maju ini.. masa tiap minggu stak logo awal, download ulang terus."
Livin by Mandiri,id.bmri.livin,traditional_bank,ba9312a5-9ab1-4740-a3c9-551712384442,Sartono Fery,Tidak bisa bekerja pada Poco X7 Pro dengan Hyper OS.3 android 16. Semoga segera ada update menyesuaikan dengan OS terbaru pada setiap smartphone. Terimakasih,1,1,2026-03-22 19:15:46,3.3.0,"Hi Sahabat @Sartono Fery, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-03-22 19:22:12,google_play,tidak bisa bekerja pada poco x7 pro dengan hyper os.3 android 16. semoga segera ada update menyesuaikan dengan os terbaru pada setiap smartphone. terimakasih,bekerja poco x7 pro hyper os.3 android 16. semoga segera update menyesuaikan os terbaru setiap smartphone. terimakasih
Livin by Mandiri,id.bmri.livin,traditional_bank,9b3a853c-b841-41c5-8fad-5ac252caa896,sumiati Fahreza,kenapa setiap mau buka mbanking slalu lelet kadang gak kebuka aplikasi nya,3,0,2026-03-22 18:26:32,3.3.0,"Hi Sahabat @sumiati Fahreza, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Mandala",2026-03-22 18:29:37,google_play,kenapa setiap mau buka mbanking slalu lelet kadang tidak kebuka aplikasi nya,kenapa setiap mau buka mbanking slalu lelet kadang kebuka aplikasi
Livin by Mandiri,id.bmri.livin,traditional_bank,8f20638c-54f4-447d-a01c-c4db40767e65,Santi Nurfauziyah,"baiknya kirim otp ke e mail saja.,.kadang ada kendala di nomor telphon..gx bisa masuk sms..lagian aman ko kirim kode otp lewat e mail",1,1,2026-03-22 17:21:59,3.3.0,"Halo Sahabat @Santi Nurfauziyah, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Ervan",2026-03-22 17:25:51,google_play,"baiknya kirim otp ke e mail saja.,.kadang ada kendala di nomor telphon..gx bisa masuk sms..lagian aman ko kirim kode otp lewat e mail","baiknya kirim otp mail saja.,.kadang kendala nomor telphon..gx masuk sms..lagian aman ko kirim kode otp lewat mail"
Livin by Mandiri,id.bmri.livin,traditional_bank,25f2b26c-f5a1-4166-a73f-95e747bdff4e,Amar Amar,"tiba tiba jadi gk bisa masuk,, harus bikin ulang password tapi gagal terus",3,0,2026-03-22 16:42:46,3.3.0,"Hi Sahabat @Amar Amar, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-03-22 16:51:40,google_play,"tiba tiba jadi tidak bisa masuk,, harus bikin ulang password tapi gagal terus","tiba tiba masuk,, bikin ulang password gagal terus"
Livin by Mandiri,id.bmri.livin,traditional_bank,6cd81509-543e-46ad-a338-1e04aeb8f6d2,mila syifa,"kenapa kq tiba-tiba apk nya g bisa di buka,pdhl udah coba restart hp, udah coba hapus cache, tapi tetep g bisa di buka juga knp ini miiin????",3,1,2026-03-22 16:21:24,3.3.0,"Hi Sahabat @mila syifa, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-03-22 16:28:48,google_play,"kenapa kq tiba-tiba apk nya tidak bisa di buka,pdhl sudah coba restart hp, sudah coba hapus cache, tapi tetep tidak bisa di buka juga kenapa ini miiin????","kenapa kq tiba-tiba apk buka,pdhl coba restart hp, coba hapus cache, tetep buka kenapa miiin????"
Livin by Mandiri,id.bmri.livin,traditional_bank,84b032cc-0c40-48f9-bca0-3a9a50eaf2bf,Владимир Николаи,"padahal saya memasukkan pin yang benar tapi malah di blokir, udah gitu masih belum punya kartu fisik jadi sudah gantinya",1,0,2026-03-22 16:16:12,3.3.0,"Hi Sahabat @이두식, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-03-22 16:21:32,google_play,"padahal saya memasukkan pin yang benar tapi malah di blokir, sudah gitu masih belum punya kartu fisik jadi sudah gantinya","padahal memasukkan pin benar malah blokir, gitu kartu fisik gantinya"
Livin by Mandiri,id.bmri.livin,traditional_bank,0357060d-7093-40af-97b8-9e2d1b67ab27,Jekiani,"kenapa ya aplikasi ini punya saya bisa login sama cek saldo aja, tapi gak bisa melakukan transaksi",5,1,2026-03-22 14:45:04,3.3.0,"Terima kasih atas review yang telah diberikan Sahabat @Jekiani. Mohon maaf atas ketidaknyamanannya. Untuk menindaklanjuti kendala yang dialami, silakan menghubungi layanan mandiri call 14000. Tks~Tommy",2026-03-22 14:55:17,google_play,"kenapa ya aplikasi ini punya saya bisa login sama cek saldo aja, tapi tidak bisa melakukan transaksi","kenapa aplikasi login sama cek saldo aja, melakukan transaksi"
Livin by Mandiri,id.bmri.livin,traditional_bank,ab8d6754-a3bc-40d1-a02f-c546ef4303de,Siti Aisah,"kenapa ya pas saya mau login pas dibagian masukin tgl lahir, hp saya kok tiba² mati? dan itu bbrapa kali saya coba kyak gtu terus kenapa yaa livin? mau login aja susah bgtt tolong dong perbaikin lagi sistemnya",1,1,2026-03-22 13:54:45,3.3.0,"Halo Sahabat @Siti Aisah, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Gala",2026-03-22 13:56:41,google_play,"kenapa ya pas saya mau login pas dibagian masukin tgl lahir, hp saya kok tiba² mati? dan itu bbrapa kali saya coba kyak gtu terus kenapa yaa livin? mau login saja susah bgtt tolong dong perbaikin lagi sistemnya","kenapa pas mau login pas dibagian masukin tgl lahir, hp tiba² mati? bbrapa kali coba kyak gtu terus kenapa yaa livin? mau login susah bgtt tolong perbaikin sistemnya"
Livin by Mandiri,id.bmri.livin,traditional_bank,30a5ecb9-c87c-4229-a95e-e648c52e0de0,Konco Dewe,aplikasi lemot. pas dibutuhkan saat hari raya app ga bisa dibuka,2,0,2026-03-22 13:52:58,3.3.0,"Halo Sahabat @Konco Dewe, mohon maaf atas ketidaknyamanannya. Untuk perihal kendala pada layanan Livin' by Mandiri, disarankan melakukan force close pada aplikasi Livin' by Mandiri, kemudian restart handphone yg digunakan dan mencoba kembali secara berkala. Tks~Arief

",2026-03-22 13:58:47,google_play,aplikasi lemot. pas dibutuhkan saat hari raya app tidak bisa dibuka,aplikasi lemot. pas dibutuhkan hari raya dibuka
Livin by Mandiri,id.bmri.livin,traditional_bank,368efbcb-9dd7-4599-a35e-e5115f659274,Baraya tv,"kenapa setiap mau login malah tidak terkoneski hanya terlihat bacaan nya saja ,gangguan atau apa ini?",1,0,2026-03-22 13:49:06,3.3.0,"Halo Sahabat @Baraya tv , mohon maaf atas ketidaknyamanannya. Terkait kendala Livin' by Mandiri, mohon mengirimkan pesan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Nico",2026-03-22 13:58:49,google_play,"kenapa setiap mau login malah tidak terkoneski hanya terlihat bacaan nya saja ,gangguan atau apa ini?","kenapa setiap mau login malah terkoneski terlihat bacaan ,gangguan ini?"
Livin by Mandiri,id.bmri.livin,traditional_bank,d13fc0e6-3793-4998-8fc9-efe6f13aa55b,Bella Natasya Putri,"overall udah bagus, tapi pas coba beli saldo emoney kenapa ada iklan asuransi 😭",2,1,2026-03-22 13:49:00,3.3.0,"Halo Sahabat @Bella Natasya Putri, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Gala",2026-03-22 13:56:04,google_play,"overall sudah bagus, tapi pas coba beli saldo emoney kenapa ada iklan asuransi","overall bagus, pas coba beli saldo emoney kenapa iklan asuransi"
Livin by Mandiri,id.bmri.livin,traditional_bank,f1fc9686-9d65-4a7f-b5fd-c6176182c128,Siti mardiana Diana,baru daftar mlh kena rpt 02 mana ad saldonya lagi kalo ke kantor cabang jauh dah gitu gak ad kendaraan mohon pihak bank tolong diperbaiki,1,0,2026-03-22 13:36:50,,"Halo Sahabat @Siti mardiana Diana, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Gala",2026-03-22 13:40:23,google_play,baru daftar mlh kena rpt 02 mana ad saldonya lagi kalau ke kantor cabang jauh dah gitu tidak ad kendaraan mohon pihak bank tolong diperbaiki,baru daftar mlh kena rpt 02 mana ad saldonya kantor cabang jauh dah gitu ad kendaraan mohon pihak bank tolong diperbaiki
Livin by Mandiri,id.bmri.livin,traditional_bank,178f01fa-bfcd-4842-9bae-7d4574855e47,Febry Naibaho,"mohon bantuannya BPK/ibu aplikasi ny kok gk bisa dibuka ya, langsung keluar.",1,1,2026-03-22 13:33:48,3.3.0,"Halo Sahabat @Febry Naibaho, mohon maaf atas ketidaknyamanannya. Untuk perihal kendala pada layanan Livin' by Mandiri, disarankan melakukan force close pada aplikasi Livin' by Mandiri, kemudian restart handphone yg digunakan dan mencoba kembali secara berkala. Tks~Arief

",2026-03-22 13:41:02,google_play,"mohon bantuannya bpk ibu aplikasi ny kok tidak bisa dibuka ya, langsung keluar.","mohon bantuannya bpk ibu aplikasi ny dibuka ya, langsung keluar."
Livin by Mandiri,id.bmri.livin,traditional_bank,307d01ce-2ee8-4594-8fad-0a5ac9941f14,Herdawaty Sirait,ngga masuk akal.sisa saldo harus 25rb.sisa saldo Rp.27.500.saya mau Qiris Rp.2.250.tapi ditolak.bank macam apa ini.saldo tertinggal kan biaya administrasi penggunaan Atm.sementara Atm nya tidak pernah saya aktifkan.tapi kena potongan terus.ngotak lah.jangan pake system aja jalankan semuanya.suruh pegawainya maintanance.biar guna dikit.mau blokir.blokir aja rekening saya. bikin kesal ja,1,0,2026-03-22 12:19:36,,"Halo Sahabat @Herdawaty Sirait, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Jojo",2026-03-22 12:21:52,google_play,tidak masuk akal.sisa saldo harus 25rb.sisa saldo rp.27.500.saya mau qiris rp.2.250.tapi ditolak.bank macam apa ini.saldo tertinggal kan biaya administrasi penggunaan atm.sementara atm nya tidak pernah saya aktifkan.tapi kena potongan terus.ngotak lah.jangan pake system saja jalankan semuanya.suruh pegawainya maintanance.biar guna dikit.mau blokir.blokir saja rekening saya. bikin kesal ja,masuk akal.sisa saldo 25rb.sisa saldo rp.27.500.saya mau qiris rp.2.250.tapi ditolak.bank macam ini.saldo tertinggal biaya administrasi penggunaan atm.sementara atm pernah aktifkan.tapi kena potongan terus.ngotak lah.jangan pake system jalankan semuanya.suruh pegawainya maintanance.biar guna dikit.mau blokir.blokir rekening saya. bikin kesal ja
Livin by Mandiri,id.bmri.livin,traditional_bank,c2558438-23b0-4d22-abab-092445aaf5ed,Rendy Pratama RE,tolong di fix suka ngak bisa terbuka livin stuck pas mau di buka,1,0,2026-03-22 12:10:44,,"Hai Sahabat @Rendy Pratama RE, mohon maaf atas ketidaknyamanannya. Utk pengecekan lebih lanjut atas kendala yg dialami, kami persilakan mengirimkan pesan melalui layanan email kami di mandiricare@bankmandiri.co.id atau mandiri call 14000 ya. Tks~Tommy",2026-03-22 12:17:22,google_play,tolong di fix suka ngak bisa terbuka livin stuck pas mau di buka,tolong fix suka ngak terbuka livin stuck pas mau buka
Livin by Mandiri,id.bmri.livin,traditional_bank,d489af38-7afb-40c5-90d1-eb79d2c665ef,Kadek Arya,ini knap saya malukan transfer ke bank mandiri uang saya belum masuk sampe skrg.padahal transaksi nya udah masuk tolong dong Livi by mandiri,5,0,2026-03-22 11:52:01,3.3.0,"Halo Sahabat @Kadek Arya, mohon maaf atas ketidaknyamanannya. Terkait kendala transfer yg dialami Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Jojo",2026-03-22 11:56:18,google_play,ini knap saya malukan transfer ke bank mandiri uang saya belum masuk sampai skrg.padahal transaksi nya sudah masuk tolong dong livi by mandiri,knap malukan transfer bank mandiri uang masuk sampai skrg.padahal transaksi masuk tolong livi by mandiri
Livin by Mandiri,id.bmri.livin,traditional_bank,a443c009-8732-4369-aed1-61793fc4168b,zainul mutaqin,ini knapa ya aplikasi livin saya ngk bisa dibuka ada tulisan livin telah berhenti,4,0,2026-03-22 09:44:57,3.3.0,"Halo Sahabat @Zainul Mutaqin, mohon maaf atas ketidaknyamanannya. Perihal kendala pada layanan Livin' by Mandiri Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri call 14000 agar dapat dilakukan pengecekan. Tks ~ Said",2026-03-22 11:38:08,google_play,ini knapa ya aplikasi livin saya ngk bisa dibuka ada tulisan livin telah berhenti,knapa aplikasi livin ngk dibuka tulisan livin berhenti
Livin by Mandiri,id.bmri.livin,traditional_bank,dec193ff-08db-42d5-8d47-dc4cb126bc9b,Dewi Anjani27,livin mandiri semakin diperbaharui semakin susah untuk login itu kenapa ya? padahal Jaringan nya lagi stabil,3,0,2026-03-22 08:55:44,,"Halo Sahabat @Dewi Anjani27, mohon maaf atas ketidaknyamanannya. Untuk perihal kendala pada layanan Livin' by Mandiri, disarankan melakukan force close pada aplikasi Livin' by Mandiri, kemudian restart handphone yg digunakan dan mencoba kembali secara berkala. Tks~Arief

",2026-03-22 09:01:40,google_play,livin mandiri semakin diperbaharui semakin susah untuk login itu kenapa ya? padahal jaringan nya lagi stabil,livin mandiri semakin diperbaharui semakin susah login kenapa ya? padahal jaringan stabil
